dataset1/CS/cCRE/dataset1_cCRE_CS_cmds-7422231.out:22601.21user 121.47system
dataset1/SA2/peak/dataset1_peak_SA2_Harmony_RNAPCAHarmony200_NNmetrics.out:124.60user 1.76system
dataset1/SA2/peak/dataset1_peak_SA2_Harmony_RNAPCAHarmony50_NNmetrics.out:108.87user 3.49system
dataset1/SA2/peak/dataset1_peak_SA2_Harmony_RNASeurat100_NNmetrics.out:119.55user 1.58system
dataset1/SA2/peak/dataset1_peak_SA2_Harmony_RNASeurat200_NNmetrics.out:117.28user 4.09system
dataset1/SA2/peak/dataset1_peak_SA2_Harmony_RNASeurat50_NNmetrics.out:113.19user 1.39system
dataset1/SA2/peak/dataset1_peak_SA2_Harmony_UMAP.out:453.47user 14.71system
dataset1/SA2/peak/dataset1_peak_SA2_LISImetrics.out:31.69user 1.16system
dataset1/SA2/peak/dataset1_peak_SA2_NNgraph.out:178.22user 3.55system
dataset1/SA2/peak/dataset1_peak_SA2_RNAPCAHarmony100_NNmetrics.out:116.41user 3.64system
dataset1/SA2/peak/dataset1_peak_SA2_RNAPCAHarmony200_NNmetrics.out:120.47user 3.92system
dataset1/SA2/peak/dataset1_peak_SA2_RNAPCAHarmony50_NNmetrics.out:86.65user 2.35system
dataset1/SA2/peak/dataset1_peak_SA2_RNASeurat100_NNmetrics.out:115.51user 3.71system
dataset1/SA2/peak/dataset1_peak_SA2_RNASeurat200_NNmetrics.out:136.50user 1.71system
dataset1/SA2/peak/dataset1_peak_SA2_RNASeurat50_NNmetrics.out:97.73user 2.45system
dataset1/SA2/peak/dataset1_peak_SA2_UMAP.out:458.96user 11.29system
dataset1/SA2/tile/dataset1_tile_SA2_cmds-7422171.out:4139.94user 192.31system
dataset1/SA2/tile/dataset1_tile_SA2_convMM.out:473.66user 57.71system
dataset1/SA2/tile/dataset1_tile_SA2_convRDS.out:5.10user 1.20system
dataset1/SA2/tile/dataset1_tile_SA2_embeddings.out:516.59user 91.35system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_embeddings.out:29.33user 3.96system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_LISImetrics.out:45.65user 1.24system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_NNgraph.out:206.60user 2.86system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_RNAPCAHarmony100_NNmetrics.out:123.52user 1.63system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_RNAPCAHarmony200_NNmetrics.out:140.92user 1.76system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_RNAPCAHarmony50_NNmetrics.out:122.06user 1.46system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_RNASeurat100_NNmetrics.out:123.40user 1.56system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_RNASeurat200_NNmetrics.out:141.04user 1.90system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_RNASeurat50_NNmetrics.out:113.12user 1.61system
dataset1/SA2/tile/dataset1_tile_SA2_Harmony_UMAP.out:494.20user 4.99system
dataset1/SA2/tile/dataset1_tile_SA2_LISImetrics.out:41.64user 1.36system
dataset1/SA2/tile/dataset1_tile_SA2_NNgraph.out:223.55user 1.76system
dataset1/SA2/tile/dataset1_tile_SA2_RNAPCAHarmony100_NNmetrics.out:134.72user 1.71system
dataset1/SA2/tile/dataset1_tile_SA2_RNAPCAHarmony200_NNmetrics.out:155.43user 1.84system
dataset1/SA2/tile/dataset1_tile_SA2_RNAPCAHarmony50_NNmetrics.out:126.32user 1.84system
dataset1/SA2/tile/dataset1_tile_SA2_RNASeurat100_NNmetrics.out:128.92user 1.72system
dataset1/SA2/tile/dataset1_tile_SA2_RNASeurat200_NNmetrics.out:151.17user 1.88system
dataset1/SA2/tile/dataset1_tile_SA2_RNASeurat50_NNmetrics.out:128.59user 1.75system
dataset1/SA2/tile/dataset1_tile_SA2_UMAP.out:514.30user 5.05system
dataset2/CS/cCRE/dataset2_cCRE_CS_cmds-7422207.out:11978.55user 93.26system
dataset2/CS/cCRE/dataset2_cCRE_CS_convMM.out:21.08user 6.74system
dataset2/CS/cCRE/dataset2_cCRE_CS_embeddings.out:8900.67user 34.08system
dataset2/CS/cCRE/dataset2_cCRE_CS_getEmb.out:11.25user 2.58system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_embeddings.out:13.75user 1.24system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_LISImetrics.out:8.18user 0.84system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_NNgraph.out:32.57user 1.03system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_RNAPCAHarmony100_NNmetrics.out:17.03user 1.00system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_RNAPCAHarmony200_NNmetrics.out:18.18user 0.84system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_RNAPCAHarmony50_NNmetrics.out:15.86user 0.84system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_RNASeurat100_NNmetrics.out:16.62user 1.09system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_RNASeurat200_NNmetrics.out:18.80user 0.89system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_RNASeurat50_NNmetrics.out:17.34user 1.04system
dataset2/CS/cCRE/dataset2_cCRE_CS_Harmony_UMAP.out:115.13user 1.85system
dataset2/CS/cCRE/dataset2_cCRE_CS_LISImetrics.out:8.30user 0.85system
dataset2/CS/cCRE/dataset2_cCRE_CS_NNgraph.out:32.05user 0.97system
dataset2/CS/cCRE/dataset2_cCRE_CS_RNAPCAHarmony100_NNmetrics.out:15.97user 0.77system
dataset2/CS/cCRE/dataset2_cCRE_CS_RNAPCAHarmony200_NNmetrics.out:19.41user 0.93system
dataset2/CS/cCRE/dataset2_cCRE_CS_RNAPCAHarmony50_NNmetrics.out:16.11user 0.99system
dataset2/CS/cCRE/dataset2_cCRE_CS_RNASeurat100_NNmetrics.out:16.44user 0.81system
dataset2/CS/cCRE/dataset2_cCRE_CS_RNASeurat200_NNmetrics.out:18.82user 0.93system
dataset2/CS/cCRE/dataset2_cCRE_CS_RNASeurat50_NNmetrics.out:16.05user 0.99system
dataset2/CS/cCRE/dataset2_cCRE_CS_UMAP.out:101.67user 1.82system
dataset2/CS/cCRE/dataset2_cCRE_CS_varPeaks.out:2527.14user 29.97system
dataset2/CS/peak/dataset2_peak_CS_cmds-7422208.out:14956.85user 67.11system
dataset2/CS/peak/dataset2_peak_CS_convMM.out:18.44user 5.08system
dataset2/CS/peak/dataset2_peak_CS_embeddings.out:8071.84user 9.42system
dataset2/CS/peak/dataset2_peak_CS_getEmb.out:10.39user 2.05system
dataset2/CS/peak/dataset2_peak_CS_Harmony_embeddings.out:11.95user 1.31system
dataset2/CS/peak/dataset2_peak_CS_Harmony_LISImetrics.out:6.32user 0.72system
dataset2/CS/peak/dataset2_peak_CS_Harmony_NNgraph.out:25.97user 0.91system
dataset2/CS/peak/dataset2_peak_CS_Harmony_RNAPCAHarmony100_NNmetrics.out:15.16user 0.76system
dataset2/CS/peak/dataset2_peak_CS_Harmony_RNAPCAHarmony200_NNmetrics.out:18.20user 0.84system
dataset2/CS/peak/dataset2_peak_CS_Harmony_RNAPCAHarmony50_NNmetrics.out:14.05user 0.98system
dataset2/CS/peak/dataset2_peak_CS_Harmony_RNASeurat100_NNmetrics.out:15.24user 0.77system
dataset2/CS/peak/dataset2_peak_CS_Harmony_RNASeurat200_NNmetrics.out:17.77user 0.83system
dataset2/CS/peak/dataset2_peak_CS_Harmony_RNASeurat50_NNmetrics.out:13.89user 0.77system
dataset2/CS/peak/dataset2_peak_CS_Harmony_UMAP.out:100.68user 1.62system
dataset2/CS/peak/dataset2_peak_CS_LISImetrics.out:6.98user 0.77system
dataset2/CS/peak/dataset2_peak_CS_NNgraph.out:28.10user 0.86system
dataset2/CS/peak/dataset2_peak_CS_RNAPCAHarmony100_NNmetrics.out:15.16user 0.78system
dataset2/CS/peak/dataset2_peak_CS_RNAPCAHarmony200_NNmetrics.out:17.55user 0.79system
dataset2/CS/peak/dataset2_peak_CS_RNAPCAHarmony50_NNmetrics.out:13.69user 0.76system
dataset2/CS/peak/dataset2_peak_CS_RNASeurat100_NNmetrics.out:14.92user 0.78system
dataset2/CS/peak/dataset2_peak_CS_RNASeurat200_NNmetrics.out:17.37user 0.77system
dataset2/CS/peak/dataset2_peak_CS_RNASeurat50_NNmetrics.out:14.00user 0.82system
dataset2/CS/peak/dataset2_peak_CS_UMAP.out:99.88user 1.58system
dataset2/CS/peak/dataset2_peak_CS_varPeaks.out:6389.17user 32.93system
dataset2/CS/tile/dataset2_tile_CS_cmds-7422209.out:25492.48user 64.59system
dataset2/CS/tile/dataset2_tile_CS_convMM.out:44.54user 9.63system
dataset2/CS/tile/dataset2_tile_CS_embeddings.out:8416.58user 6.33system
dataset2/CS/tile/dataset2_tile_CS_getEmb.out:9.47user 1.68system
dataset2/CS/tile/dataset2_tile_CS_Harmony_embeddings.out:12.27user 0.99system
dataset2/CS/tile/dataset2_tile_CS_Harmony_LISImetrics.out:8.24user 0.70system
dataset2/CS/tile/dataset2_tile_CS_Harmony_NNgraph.out:31.34user 0.88system
dataset2/CS/tile/dataset2_tile_CS_Harmony_RNAPCAHarmony100_NNmetrics.out:14.30user 0.73system
dataset2/CS/tile/dataset2_tile_CS_Harmony_RNAPCAHarmony200_NNmetrics.out:16.12user 0.77system
dataset2/CS/tile/dataset2_tile_CS_Harmony_RNAPCAHarmony50_NNmetrics.out:13.08user 0.76system
dataset2/CS/tile/dataset2_tile_CS_Harmony_RNASeurat100_NNmetrics.out:14.15user 0.73system
dataset2/CS/tile/dataset2_tile_CS_Harmony_RNASeurat200_NNmetrics.out:15.82user 0.74system
dataset2/CS/tile/dataset2_tile_CS_Harmony_RNASeurat50_NNmetrics.out:13.22user 0.72system
dataset2/CS/tile/dataset2_tile_CS_Harmony_UMAP.out:89.53user 1.53system
dataset2/CS/tile/dataset2_tile_CS_LISImetrics.out:7.55user 0.70system
dataset2/CS/tile/dataset2_tile_CS_NNgraph.out:29.88user 0.82system
dataset2/CS/tile/dataset2_tile_CS_RNAPCAHarmony100_NNmetrics.out:14.37user 0.76system
dataset2/CS/tile/dataset2_tile_CS_RNAPCAHarmony200_NNmetrics.out:16.33user 0.77system
dataset2/CS/tile/dataset2_tile_CS_RNAPCAHarmony50_NNmetrics.out:13.02user 0.73system
dataset2/CS/tile/dataset2_tile_CS_RNASeurat100_NNmetrics.out:13.95user 0.69system
dataset2/CS/tile/dataset2_tile_CS_RNASeurat200_NNmetrics.out:15.91user 0.74system
dataset2/CS/tile/dataset2_tile_CS_RNASeurat50_NNmetrics.out:13.15user 0.79system
dataset2/CS/tile/dataset2_tile_CS_UMAP.out:84.06user 1.45system
dataset2/CS/tile/dataset2_tile_CS_varPeaks.out:16585.48user 30.76system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_cmds-7418242.out:693.28user 70.35system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_embeddings.out:207.56user 48.60system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_embeddings.out:7.85user 1.19system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_LISImetrics.out:7.48user 0.93system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_NNgraph.out:30.15user 0.98system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_RNAPCAHarmony100_NNmetrics.out:16.30user 0.90system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_RNAPCAHarmony200_NNmetrics.out:18.96user 1.07system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_RNAPCAHarmony50_NNmetrics.out:14.82user 0.92system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_RNASeurat100_NNmetrics.out:16.21user 1.01system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_RNASeurat200_NNmetrics.out:18.93user 1.03system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_RNASeurat50_NNmetrics.out:14.54user 0.89system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_Harmony_UMAP.out:100.78user 1.74system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_LISImetrics.out:7.26user 0.97system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_NNgraph.out:30.24user 1.07system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_reformatArchR.out:2.57user 0.87system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_RNAPCAHarmony100_NNmetrics.out:16.23user 1.04system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_RNAPCAHarmony200_NNmetrics.out:18.97user 0.98system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_RNAPCAHarmony50_NNmetrics.out:14.83user 1.00system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_RNASeurat100_NNmetrics.out:16.08user 1.01system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_RNASeurat200_NNmetrics.out:19.03user 1.03system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_RNASeurat50_NNmetrics.out:14.57user 1.02system
dataset2/itLSI/archrGAS/dataset2_archrGAS_itLSI_UMAP.out:99.79user 1.92system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_cmds-7418244.out:1814.62user 191.32system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_embeddings.out:322.33user 61.27system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_featMat.out:1059.18user 107.69system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_embeddings.out:6.58user 0.85system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_LISImetrics.out:6.33user 0.69system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_NNgraph.out:26.08user 0.87system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_RNAPCAHarmony100_NNmetrics.out:14.40user 0.78system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_RNAPCAHarmony200_NNmetrics.out:16.40user 0.82system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_RNAPCAHarmony50_NNmetrics.out:13.46user 0.75system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_RNASeurat100_NNmetrics.out:14.30user 0.73system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_RNASeurat200_NNmetrics.out:16.30user 0.79system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_RNASeurat50_NNmetrics.out:13.45user 0.74system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_Harmony_UMAP.out:82.54user 1.45system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_LISImetrics.out:6.78user 1.41system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_NNgraph.out:28.18user 1.51system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_reformatArchR.out:2.72user 1.34system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_RNAPCAHarmony100_NNmetrics.out:15.55user 0.80system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_RNAPCAHarmony200_NNmetrics.out:22.58user 1.47system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_RNAPCAHarmony50_NNmetrics.out:16.29user 1.41system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_RNASeurat100_NNmetrics.out:15.87user 1.33system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_RNASeurat200_NNmetrics.out:21.58user 1.51system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_RNASeurat50_NNmetrics.out:14.55user 1.40system
dataset2/itLSI/basicGAS/dataset2_basicGAS_itLSI_UMAP.out:79.04user 1.51system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_cmds-7418241.out:1752.04user 173.73system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_embeddings.out:403.44user 67.04system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_featMat.out:897.02user 84.41system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_embeddings.out:7.60user 1.18system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_LISImetrics.out:6.64user 1.05system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_NNgraph.out:27.81user 1.15system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_RNAPCAHarmony100_NNmetrics.out:15.72user 1.12system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_RNAPCAHarmony200_NNmetrics.out:18.23user 1.09system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_RNAPCAHarmony50_NNmetrics.out:14.57user 1.08system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_RNASeurat100_NNmetrics.out:15.78user 1.15system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_RNASeurat200_NNmetrics.out:18.12user 1.09system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_RNASeurat50_NNmetrics.out:14.47user 1.06system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_Harmony_UMAP.out:91.07user 1.96system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_LISImetrics.out:6.26user 0.89system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_NNgraph.out:27.26user 1.07system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_reformatArchR.out:2.71user 0.93system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_RNAPCAHarmony100_NNmetrics.out:15.90user 0.94system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_RNAPCAHarmony200_NNmetrics.out:17.41user 0.88system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_RNAPCAHarmony50_NNmetrics.out:14.42user 1.02system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_RNASeurat100_NNmetrics.out:15.46user 0.95system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_RNASeurat200_NNmetrics.out:17.74user 0.88system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_RNASeurat50_NNmetrics.out:14.55user 0.94system
dataset2/itLSI/cCRE/dataset2_cCRE_itLSI_UMAP.out:89.75user 1.67system
dataset2/itLSI/peak/dataset2_peak_itLSI_cmds-7418243.out:2769.55user 231.41system
dataset2/itLSI/peak/dataset2_peak_itLSI_embeddings.out:651.28user 100.81system
dataset2/itLSI/peak/dataset2_peak_itLSI_featMat.out:1489.88user 94.58system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_embeddings.out:10.05user 2.02system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_LISImetrics.out:8.38user 1.76system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_NNgraph.out:34.23user 1.91system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_RNAPCAHarmony100_NNmetrics.out:22.89user 1.62system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_RNAPCAHarmony200_NNmetrics.out:28.76user 1.84system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_RNAPCAHarmony50_NNmetrics.out:22.07user 1.81system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_RNASeurat100_NNmetrics.out:22.87user 1.62system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_RNASeurat200_NNmetrics.out:29.95user 1.81system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_RNASeurat50_NNmetrics.out:19.68user 1.31system
dataset2/itLSI/peak/dataset2_peak_itLSI_Harmony_UMAP.out:127.53user 2.71system
dataset2/itLSI/peak/dataset2_peak_itLSI_LISImetrics.out:7.38user 1.53system
dataset2/itLSI/peak/dataset2_peak_itLSI_NNgraph.out:33.95user 1.46system
dataset2/itLSI/peak/dataset2_peak_itLSI_reformatArchR.out:3.22user 1.67system
dataset2/itLSI/peak/dataset2_peak_itLSI_RNAPCAHarmony100_NNmetrics.out:20.55user 1.44system
dataset2/itLSI/peak/dataset2_peak_itLSI_RNAPCAHarmony200_NNmetrics.out:27.52user 1.77system
dataset2/itLSI/peak/dataset2_peak_itLSI_RNAPCAHarmony50_NNmetrics.out:19.84user 1.64system
dataset2/itLSI/peak/dataset2_peak_itLSI_RNASeurat100_NNmetrics.out:22.90user 1.66system
dataset2/itLSI/peak/dataset2_peak_itLSI_RNASeurat200_NNmetrics.out:27.31user 1.76system
dataset2/itLSI/peak/dataset2_peak_itLSI_RNASeurat50_NNmetrics.out:22.23user 1.83system
dataset2/itLSI/peak/dataset2_peak_itLSI_UMAP.out:116.90user 2.64system
dataset2/itLSI/tile/dataset2_tile_itLSI_cmds-7418240.out:1578.12user 135.98system
dataset2/itLSI/tile/dataset2_tile_itLSI_embeddings.out:917.75user 98.18system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_embeddings.out:9.78user 1.85system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_LISImetrics.out:8.40user 1.65system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_NNgraph.out:34.71user 1.75system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_RNAPCAHarmony100_NNmetrics.out:24.20user 2.01system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_RNAPCAHarmony200_NNmetrics.out:28.08user 1.85system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_RNAPCAHarmony50_NNmetrics.out:22.62user 1.77system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_RNASeurat100_NNmetrics.out:23.38user 1.74system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_RNASeurat200_NNmetrics.out:28.08user 1.83system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_RNASeurat50_NNmetrics.out:22.64user 1.82system
dataset2/itLSI/tile/dataset2_tile_itLSI_Harmony_UMAP.out:137.07user 2.96system
dataset2/itLSI/tile/dataset2_tile_itLSI_LISImetrics.out:8.06user 1.59system
dataset2/itLSI/tile/dataset2_tile_itLSI_NNgraph.out:34.66user 1.68system
dataset2/itLSI/tile/dataset2_tile_itLSI_reformatArchR.out:3.20user 1.55system
dataset2/itLSI/tile/dataset2_tile_itLSI_RNAPCAHarmony100_NNmetrics.out:24.36user 1.84system
dataset2/itLSI/tile/dataset2_tile_itLSI_RNAPCAHarmony200_NNmetrics.out:28.85user 1.84system
dataset2/itLSI/tile/dataset2_tile_itLSI_RNAPCAHarmony50_NNmetrics.out:21.81user 1.80system
dataset2/itLSI/tile/dataset2_tile_itLSI_RNASeurat100_NNmetrics.out:24.50user 1.77system
dataset2/itLSI/tile/dataset2_tile_itLSI_RNASeurat200_NNmetrics.out:27.39user 1.71system
dataset2/itLSI/tile/dataset2_tile_itLSI_RNASeurat50_NNmetrics.out:22.21user 1.71system
dataset2/itLSI/tile/dataset2_tile_itLSI_UMAP.out:126.20user 2.87system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_cmds-7421975.out:619.37user 23.95system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_embeddings.out:204.99user 10.31system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_embeddings.out:7.12user 0.83system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_LISImetrics.out:5.34user 0.57system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_NNgraph.out:24.49user 0.65system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_RNAPCAHarmony100_NNmetrics.out:14.58user 0.65system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_RNAPCAHarmony200_NNmetrics.out:16.77user 0.62system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_RNAPCAHarmony50_NNmetrics.out:13.41user 0.61system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_RNASeurat100_NNmetrics.out:14.72user 0.61system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_RNASeurat200_NNmetrics.out:16.52user 0.63system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_RNASeurat50_NNmetrics.out:13.47user 0.59system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_Harmony_UMAP.out:83.02user 1.26system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_LISImetrics.out:5.97user 0.60system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_NNgraph.out:27.23user 0.70system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_RNAPCAHarmony100_NNmetrics.out:14.89user 0.64system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_RNAPCAHarmony200_NNmetrics.out:16.70user 0.68system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_RNAPCAHarmony50_NNmetrics.out:13.59user 0.63system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_RNASeurat100_NNmetrics.out:14.74user 0.65system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_RNASeurat200_NNmetrics.out:16.83user 0.63system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_RNASeurat50_NNmetrics.out:13.62user 0.64system
dataset2/LSI/cCRE/dataset2_cCRE_LSI_UMAP.out:81.28user 1.35system
dataset2/LSI/peak/dataset2_peak_LSI_cmds-7421973.out:640.27user 24.43system
dataset2/LSI/peak/dataset2_peak_LSI_embeddings.out:202.53user 10.90system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_embeddings.out:7.57user 0.76system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_LISImetrics.out:8.01user 0.55system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_NNgraph.out:33.04user 0.69system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_RNAPCAHarmony100_NNmetrics.out:14.95user 0.62system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_RNAPCAHarmony200_NNmetrics.out:16.98user 0.59system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_RNAPCAHarmony50_NNmetrics.out:13.52user 0.60system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_RNASeurat100_NNmetrics.out:14.74user 0.64system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_RNASeurat200_NNmetrics.out:16.67user 0.67system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_RNASeurat50_NNmetrics.out:13.56user 0.62system
dataset2/LSI/peak/dataset2_peak_LSI_Harmony_UMAP.out:82.92user 1.27system
dataset2/LSI/peak/dataset2_peak_LSI_LISImetrics.out:8.17user 0.63system
dataset2/LSI/peak/dataset2_peak_LSI_NNgraph.out:34.17user 0.70system
dataset2/LSI/peak/dataset2_peak_LSI_RNAPCAHarmony100_NNmetrics.out:14.92user 0.66system
dataset2/LSI/peak/dataset2_peak_LSI_RNAPCAHarmony200_NNmetrics.out:16.99user 0.66system
dataset2/LSI/peak/dataset2_peak_LSI_RNAPCAHarmony50_NNmetrics.out:13.61user 0.60system
dataset2/LSI/peak/dataset2_peak_LSI_RNASeurat100_NNmetrics.out:14.85user 0.64system
dataset2/LSI/peak/dataset2_peak_LSI_RNASeurat200_NNmetrics.out:16.88user 0.60system
dataset2/LSI/peak/dataset2_peak_LSI_RNASeurat50_NNmetrics.out:13.55user 0.63system
dataset2/LSI/peak/dataset2_peak_LSI_UMAP.out:82.55user 1.27system
dataset2/LSI/tile/dataset2_tile_LSI_cmds-7421974.out:155.01user 35.78system
